startTime,endTime,speciesName,confidence,mediaID,recorderID,deploymentGroups,projectName,latitude,longitude,deploymentStart,deploymentEnd
57.0,60.0,Pulsatrix perspicillata,0.1045,G6376_20240301_190000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
36.0,39.0,Nyctibius grandis,0.3273,G6419_20240225_020000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
51.0,54.0,Nothocrax urumutum,0.1036,G6465_20240215_230000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
45.0,48.0,Zebrilus undulatus,0.2182,G6394_20240220_210000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
3.0,6.0,Zebrilus undulatus,0.2667,G6384_20240218_230000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
45.0,48.0,Nothocrax urumutum,0.1729,G6465_20240219_213000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
15.0,18.0,Nyctibius grandis,0.1368,G6460_20240214_010000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
0.0,3.0,Zebrilus undulatus,0.5167,G6376_20240214_193000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
9.0,12.0,Lophostrix cristata,0.3256,G6376_20240223_023000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
39.0,42.0,Nyctibius aethereus,0.1027,G6404_20240223_010000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
42.0,45.0,Nyctibius griseus,0.1276,G6394_20240215_050000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
54.0,57.0,Pulsatrix perspicillata,0.1156,G6383_20240226_193000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
39.0,42.0,Zebrilus undulatus,0.3743,G6455_20240222_213000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
21.0,24.0,Pulsatrix perspicillata,0.1367,G6394_20240223_040000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
0.0,3.0,Pulsatrix perspicillata,0.117,G6418_20240213_030000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
54.0,57.0,Heliomaster longirostris,0.3679,G6445_20240211_210000.WAV,G6445,season t1,GEOPARK_PUTUMAYO_2024,0.498252,-76.327377,2024-02-11,2024-03-03
0.0,3.0,Pulsatrix perspicillata,0.1532,G6419_20240213_200000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
27.0,30.0,Heliomaster longirostris,0.1468,G6376_20240215_190000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
51.0,54.0,Lophostrix cristata,0.1569,G6371_20240228_013000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
6.0,9.0,Zebrilus undulatus,0.2062,G6403_20240228_200000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
12.0,15.0,Amazona amazonica,0.2232,G6371_20240225_083000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
30.0,33.0,Zebrilus undulatus,0.1036,G6403_20240209_210000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
6.0,9.0,Nothocrax urumutum,0.222,G6419_20240220_230000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
42.0,45.0,Ciccaba huhula,0.2773,G6469_20240216_003000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
6.0,9.0,Henicorhina leucosticta,0.1517,G6445_20240211_103000.WAV,G6445,season t1,GEOPARK_PUTUMAYO_2024,0.498252,-76.327377,2024-02-11,2024-03-03
3.0,6.0,Nothocrax urumutum,0.1497,G6418_20240214_003000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
15.0,18.0,Pulsatrix perspicillata,0.1246,G6383_20240226_033000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
15.0,18.0,Rupicola rupicola,0.4997,G6383_20240211_153000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
30.0,33.0,Nyctibius griseus,0.1053,G6414_20240213_013000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
24.0,27.0,Percnostola rufifrons,0.3052,G6371_20240218_063000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
57.0,60.0,Ciccaba virgata,0.1154,G6414_20240218_043000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
30.0,33.0,Zebrilus undulatus,0.5195,G6376_20240221_203000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
21.0,24.0,Vireo olivaceus,0.1094,G7276_20240228_070000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
36.0,39.0,Pulsatrix perspicillata,0.2012,G6437_20240226_203000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
36.0,39.0,Ciccaba virgata,0.116,G6371_20240207_233000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
27.0,30.0,Ramphastos tucanus,0.955,G6370_20240218_183000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
39.0,42.0,Daptrius ater,0.2146,G6455_20240223_080000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
54.0,57.0,Pulsatrix perspicillata,0.157,G6408_20240210_030000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
15.0,18.0,Heliomaster longirostris,0.1807,G6376_20240227_190000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
30.0,33.0,Zebrilus undulatus,0.5373,G6455_20240219_193000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
33.0,36.0,Rupornis magnirostris,0.1421,G6414_20240229_110000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
3.0,6.0,Ceratopipra erythrocephala,0.1361,G6406_20240213_103000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
27.0,30.0,Ciccaba virgata,0.1067,G6403_20240216_050000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
0.0,3.0,Megascops choliba,0.4143,G6371_20240214_010000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
18.0,21.0,Pulsatrix perspicillata,0.1005,G6414_20240223_193000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
6.0,9.0,Thraupis episcopus,0.2466,G6467_20240225_110000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
12.0,15.0,Nyctibius griseus,0.1208,G7276_20240212_213000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
12.0,15.0,Legatus leucophaius,0.1156,G6371_20240219_110000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
48.0,51.0,Ciccaba virgata,0.4015,G6418_20240214_230000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
27.0,30.0,Lophostrix cristata,0.1008,G6462_20240216_043000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
33.0,36.0,Pulsatrix perspicillata,0.1094,G6383_20240222_213000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
0.0,3.0,Pulsatrix perspicillata,0.2658,G6455_20240210_213000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
3.0,6.0,Ciccaba virgata,0.1277,G6414_20240219_213000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
51.0,54.0,Lophostrix cristata,0.107,G6462_20240226_210000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
18.0,21.0,Zebrilus undulatus,0.7847,G6376_20240229_193000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
36.0,39.0,Pulsatrix perspicillata,0.1486,G6418_20240301_043000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
9.0,12.0,Pulsatrix perspicillata,0.1928,G6464_20240216_223000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
9.0,12.0,Ciccaba virgata,0.3204,G6467_20240227_223000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
39.0,42.0,Lurocalis semitorquatus,0.1158,G6406_20240211_210000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
42.0,45.0,Lophostrix cristata,0.1358,G6395_20240213_003000.WAV,G6395,season t1,GEOPARK_PUTUMAYO_2024,0.48317,-76.321262,2024-02-08,2024-03-02
51.0,54.0,Pulsatrix perspicillata,0.2855,G6413_20240227_010000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
51.0,54.0,Lophostrix cristata,0.1359,G6419_20240220_020000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
57.0,60.0,Zebrilus undulatus,0.2164,G6376_20240218_190000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
48.0,51.0,Nyctibius griseus,0.1773,G6406_20240223_000000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
36.0,39.0,Tinamus major,0.1582,G6437_20240220_003000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
6.0,9.0,Ceratopipra erythrocephala,0.1033,G6398_20240223_163000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
27.0,30.0,Ciccaba virgata,0.129,G6398_20240214_023000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
33.0,36.0,Querula purpurata,0.1672,G6462_20240219_103000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
6.0,9.0,Nyctibius grandis,0.1142,G6414_20240226_050000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
51.0,54.0,Megascops watsonii,0.1151,G6371_20240223_053000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
30.0,33.0,Nothocrax urumutum,0.6766,G6465_20240215_203000.WAV,G6465,season t1,GEOPARK_PUTUMAYO_2024,0.499758,-76.321538,2024-02-13,2024-03-02
48.0,51.0,Megascops watsonii,0.1593,G6381_20240223_220000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
3.0,6.0,Lophostrix cristata,0.1531,G6414_20240221_033000.WAV,G6414,season t1,GEOPARK_PUTUMAYO_2024,0.467771,-76.328433,2024-02-07,2024-03-02
9.0,12.0,Ciccaba virgata,0.1132,G6427_20240209_213000.WAV,G6427,season t1,GEOPARK_PUTUMAYO_2024,0.483853,-76.318961,2024-02-08,2024-03-02
54.0,57.0,Mesembrinibis cayennensis,0.7172,G6421_20240301_080000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
36.0,39.0,Ciccaba virgata,0.1879,G6398_20240214_043000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
12.0,15.0,Pulsatrix perspicillata,0.1695,G6370_20240216_233000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
48.0,51.0,Pulsatrix perspicillata,0.1302,G6421_20240212_003000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
45.0,48.0,Ciccaba virgata,0.1971,G6419_20240211_230000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
36.0,39.0,Nothocrax urumutum,0.1587,G6376_20240220_020000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
18.0,21.0,Turdus lawrencii,0.1122,G6437_20240211_120000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
39.0,42.0,Sporophila minuta,0.1104,G6384_20240213_173000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
3.0,6.0,Ceratopipra erythrocephala,0.1019,G6460_20240216_183000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
6.0,9.0,Heliomaster longirostris,0.1424,G6383_20240301_193000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
57.0,60.0,Ceratopipra erythrocephala,0.1343,G6376_20240227_153000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
24.0,27.0,Ceratopipra erythrocephala,0.107,G6383_20240221_083000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
36.0,39.0,Ciccaba virgata,0.1434,G6398_20240222_213000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
48.0,51.0,Pulsatrix perspicillata,0.1055,G6467_20240225_220000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
9.0,12.0,Crypturellus undulatus,0.1622,G6469_20240220_180000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
36.0,39.0,Megascops choliba,0.1495,G6427_20240209_203000.WAV,G6427,season t1,GEOPARK_PUTUMAYO_2024,0.483853,-76.318961,2024-02-08,2024-03-02
54.0,57.0,Spizaetus tyrannus,0.8923,G6419_20240212_113000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
24.0,27.0,Ciccaba virgata,0.1119,G6406_20240219_233000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
54.0,57.0,Pulsatrix perspicillata,0.1819,G6403_20240214_010000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
51.0,54.0,Ceratopipra erythrocephala,0.1825,G6429_20240224_130000.WAV,G6429,season t1,GEOPARK_PUTUMAYO_2024,0.484917,-76.325309,2024-02-09,2024-03-02
39.0,42.0,Lophostrix cristata,0.1669,G6469_20240218_023000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
27.0,30.0,Pulsatrix perspicillata,0.256,G6383_20240223_203000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
51.0,54.0,Falco rufigularis,0.2407,G7276_20240228_170000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
42.0,45.0,Pulsatrix perspicillata,0.1536,G6437_20240225_190000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
57.0,60.0,Heliomaster longirostris,0.1584,G6437_20240220_230000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
51.0,54.0,Orthopsittaca manilatus,0.2259,G6403_20240211_180000.WAV,G6403,season t1,GEOPARK_PUTUMAYO_2024,0.487424,-76.318568,2024-02-09,2024-03-02
54.0,57.0,Nothocrax urumutum,0.4442,G6469_20240228_200000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
12.0,15.0,Lurocalis semitorquatus,0.1113,G6464_20240224_220000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
30.0,33.0,Liosceles thoracicus,0.1832,G6371_20240219_053000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
9.0,12.0,Pulsatrix perspicillata,0.1267,G6404_20240221_053000.WAV,G6404,season t1,GEOPARK_PUTUMAYO_2024,0.497502,-76.322981,2024-02-13,2024-03-02
54.0,57.0,Thamnophilus murinus,0.1049,G6370_20240218_103000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
30.0,33.0,Ciccaba virgata,0.1095,G6381_20240212_230000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
36.0,39.0,Pulsatrix perspicillata,0.1628,G6406_20240224_210000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
45.0,48.0,Liosceles thoracicus,0.103,G6381_20240219_170000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
57.0,60.0,Amazona farinosa,0.1436,G6371_20240208_070000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
6.0,9.0,Pulsatrix perspicillata,0.1325,G6394_20240226_030000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
15.0,18.0,Zebrilus undulatus,0.1563,G6376_20240222_220000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
57.0,60.0,Psarocolius angustifrons,0.2311,G6455_20240213_173000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
30.0,33.0,Zebrilus undulatus,0.8053,G6421_20240301_193000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
39.0,42.0,Nyctibius grandis,0.1268,G6370_20240217_193000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
51.0,54.0,Steatornis caripensis,0.3183,G6408_20240211_223000.WAV,G6408,season t1,GEOPARK_PUTUMAYO_2024,0.484805,-76.317756,2024-02-08,2024-03-02
27.0,30.0,Ciccaba virgata,0.187,G6419_20240301_230000.WAV,G6419,season t1,GEOPARK_PUTUMAYO_2024,0.489046,-76.32233,2024-02-09,2024-03-02
0.0,3.0,Psarocolius angustifrons,0.2858,G6384_20240217_080000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
39.0,42.0,Arremon aurantiirostris,0.117,G6418_20240216_150000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
54.0,57.0,Zebrilus undulatus,0.4456,G6376_20240218_203000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
39.0,42.0,Heliomaster longirostris,0.4383,G6376_20240229_190000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
21.0,24.0,Nyctibius aethereus,0.1398,G6381_20240211_233000.WAV,G6381,season t1,GEOPARK_PUTUMAYO_2024,0.467902,-76.324046,2024-02-07,2024-03-02
15.0,18.0,Xiphorhynchus obsoletus,0.117,G6394_20240221_060000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
30.0,33.0,Lurocalis semitorquatus,0.1588,G6469_20240218_013000.WAV,G6469,season t1,GEOPARK_PUTUMAYO_2024,0.498802,-76.324496,2024-02-13,2024-03-02
15.0,18.0,Ciccaba virgata,0.2735,G6467_20240225_203000.WAV,G6467,season t1,GEOPARK_PUTUMAYO_2024,0.504661,-76.324227,2024-02-12,2024-03-02
15.0,18.0,Pulsatrix perspicillata,0.1627,G6383_20240212_013000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
54.0,57.0,Pulsatrix perspicillata,0.1076,G6371_20240225_023000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
18.0,21.0,Ciccaba virgata,0.1134,G6383_20240228_010000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
15.0,18.0,Crypturellus undulatus,0.5403,G6383_20240217_173000.WAV,G6383,season t1,GEOPARK_PUTUMAYO_2024,0.496405,-76.325589,2024-02-11,2024-03-03
54.0,57.0,Ciccaba virgata,0.1249,G6418_20240228_043000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
6.0,9.0,Lophostrix cristata,0.2152,G7276_20240212_040000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
9.0,12.0,Ciccaba virgata,0.1,G6406_20240216_233000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
48.0,51.0,Campylorhynchus turdinus,0.1334,G6462_20240215_230000.WAV,G6462,season t1,GEOPARK_PUTUMAYO_2024,0.486133,-76.323221,2024-02-08,2024-03-02
21.0,24.0,Zebrilus undulatus,0.1165,G6464_20240216_223000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
24.0,27.0,Zebrilus undulatus,0.2223,G6394_20240227_203000.WAV,G6394,season t1,GEOPARK_PUTUMAYO_2024,0.47208,-76.3288,2024-02-07,2024-03-02
42.0,45.0,Pulsatrix perspicillata,0.1325,G6376_20240226_220000.WAV,G6376,season t1,GEOPARK_PUTUMAYO_2024,0.481171,-76.322907,2024-02-08,2024-03-02
30.0,33.0,Crypturellus undulatus,0.1723,G7276_20240217_170000.WAV,G7276,season t1,GEOPARK_PUTUMAYO_2024,0.496634,-76.327401,2024-02-11,2024-03-03
36.0,39.0,Pulsatrix perspicillata,0.1235,G6418_20240225_010000.WAV,G6418,season t1,GEOPARK_PUTUMAYO_2024,0.50345,-76.322483,2024-02-12,2024-03-02
51.0,54.0,Tinamus major,0.1287,G6460_20240221_220000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
27.0,30.0,Megascops watsonii,0.1442,G6371_20240224_040000.WAV,G6371,season t1,GEOPARK_PUTUMAYO_2024,0.47182,-76.3307,2024-02-07,2024-03-02
39.0,42.0,Ceratopipra erythrocephala,0.1142,G6437_20240228_153000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
24.0,27.0,Heliornis fulica,0.1362,G6406_20240216_123000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
33.0,36.0,Lophostrix cristata,0.1845,G6398_20240221_050000.WAV,G6398,season t1,GEOPARK_PUTUMAYO_2024,0.48036,-76.32004,2024-02-08,2024-02-26
9.0,12.0,Liosceles thoracicus,0.1722,G6421_20240213_060000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
54.0,57.0,Ceratopipra erythrocephala,0.2313,G6406_20240218_153000.WAV,G6406,season t1,GEOPARK_PUTUMAYO_2024,0.484945,-76.321513,2024-02-08,2024-03-02
45.0,48.0,Ceratopipra erythrocephala,0.106,G6464_20240214_153000.WAV,G6464,season t1,GEOPARK_PUTUMAYO_2024,0.483653,-76.316732,2024-02-09,2024-03-02
45.0,48.0,Piaya melanogaster,0.1784,G6437_20240301_133000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
45.0,48.0,Zebrilus undulatus,0.6505,G6455_20240217_233000.WAV,G6455,season t1,GEOPARK_PUTUMAYO_2024,0.46971,-76.3285,2024-02-07,2024-03-02
3.0,6.0,Xiphorhynchus guttatus,0.1181,G6437_20240225_060000.WAV,G6437,season t1,GEOPARK_PUTUMAYO_2024,0.485901,-76.316377,2024-02-09,2024-03-02
18.0,21.0,Nyctibius grandis,0.5278,G6460_20240215_040000.WAV,G6460,season t1,GEOPARK_PUTUMAYO_2024,0.501673,-76.325554,2024-02-12,2024-03-02
0.0,3.0,Ciccaba huhula,0.1357,G6370_20240222_010000.WAV,G6370,season t1,GEOPARK_PUTUMAYO_2024,0.501763,-76.323853,2024-02-12,2024-03-02
15.0,18.0,Sporophila minuta,0.1207,G6384_20240301_150000.WAV,G6384,season t1,GEOPARK_PUTUMAYO_2024,0.466205,-76.322577,2024-02-07,2024-03-02
33.0,36.0,Pulsatrix perspicillata,0.238,G6413_20240216_203000.WAV,G6413,season t1,GEOPARK_PUTUMAYO_2024,0.465565,-76.326598,2024-02-07,2024-03-02
0.0,3.0,Zebrilus undulatus,0.2661,G6421_20240228_183000.WAV,G6421,season t1,GEOPARK_PUTUMAYO_2024,0.480966,-76.318115,2024-02-08,2024-03-02
